step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
55.0,152,0,30,0,152,0,295.0,1.9407894736842106,8.301273388957663,4,65.0,0.4122920173280753,0,4.0,0.9642498224757936,0,8.0,0.8799249784851177,0,2.0,0.9050258853433201,10,139.0,0.2535529685136327,1,35.0,0.4201406922113298,1,5.0,0.4381036149291768,0,2.0,0.7220528592739464,0,0.0,0.9679521477619542,0,0.0,0.9552639799216852,10,137.0,0.23652961456917737,1,4.0,0.5143066660712129,0,4.0,0.8719617834050596,0,0.0,0.9823195893524379,0,9.0,0.5290718570644456,3,13.0,0.5859891535960017,30,427.0
60.0,158,0,31,2,160,0,167.0,1.0569620253164558,8.251716390745212,10,100.0,0.34319216227851096,2,7.0,0.42300794014680687,0,6.0,0.9342148119590792,0,2.0,0.9011410404580219,5,128.0,0.41565316206869535,3,17.0,0.29149391757666265,2,13.0,0.6113627457903063,0,2.0,0.9578989621637458,0,0.0,0.9550825842748969,0,0.0,0.9447557700210758,6,129.0,0.4580699002886527,0,9.0,0.564790098329445,0,4.0,0.9211055619998978,0,0.0,0.9351997021495009,3,11.0,0.5223236865451144,0,13.0,0.39126204645415613,31,441.0
65.0,172,0,33,4,176,0,184.0,1.069767441860465,8.597387825679073,12,158.0,0.3029820941227899,6,30.0,0.3793356235066132,1,6.0,0.6159500479311854,1,4.0,0.7339342067343892,0,45.0,0.6435224268583091,0,12.0,0.8182439893529587,0,4.0,0.9230345590265704,0,2.0,0.8948723782030552,0,0.0,0.9596292855653203,0,0.0,0.9415192083861778,0,55.0,0.6397769957381464,0,4.0,0.8921692501196281,2,8.0,0.4241767095646775,0,0.0,0.932977633473439,5,30.0,0.3702579824350559,6,24.0,0.3889883969081485,33,382.0
70.0,184,0,50,8,192,0,389.0,2.114130434782609,8.005755889264465,14,227.0,0.31025618798612953,6,60.0,0.3892898246073657,4,24.0,0.4937097666625944,1,9.0,0.6243025609115436,2,28.0,0.48196206539543274,0,6.0,0.8533066397470095,2,6.0,0.6099540003070371,1,5.0,0.7977326853466734,0,0.0,0.9864992809095225,0,0.0,0.9743521361050512,5,61.0,0.4392749393564926,0,4.0,0.9367640190929756,0,5.0,0.519262080911197,0,2.0,0.8200682462543272,7,62.0,0.42985047933953296,8,62.0,0.4589078314620927,50,561.0
75.0,190,0,64,10,200,0,560.0,2.9473684210526314,7.415642147092587,11,224.0,0.2713869837702783,6,94.0,0.32982949845630144,4,44.0,0.1959298114821201,0,0.0,0.8934258509045726,8,56.0,0.2673363786743774,2,8.0,0.4967834213372908,4,25.0,0.5615211749188791,1,10.0,0.7250947073690226,0,0.0,0.9330728387574908,0,0.0,0.9640660736910457,10,99.0,0.31576293920431436,1,7.0,0.49658802581854883,1,4.0,0.6748920165102011,0,4.0,0.955352797064023,8,98.0,0.450444002522228,8,100.0,0.351610997324826,64,773.0
80.0,199,0,59,17,216,0,611.0,3.07035175879397,7.148919683890688,5,158.0,0.37545299197128057,6,124.0,0.5736574350153764,1,25.0,0.16581892982737326,1,7.0,0.6554268708274337,4,56.0,0.33583497867267903,7,34.0,0.4468548365650585,4,45.0,0.49295827149294585,1,1.0,0.04822104452108137,0,0.0,0.9745954058445856,0,0.0,0.9441811688765149,12,156.0,0.15458547455138874,0,4.0,0.4877280533575018,0,0.0,0.7071395018601657,0,4.0,0.9266171552228681,10,146.0,0.4467557918021024,8,140.0,0.2597467553356551,59,900.0
85.0,203,0,59,29,232,0,795.0,3.916256157635468,7.366439040698432,2,120.0,0.45511833090272025,6,154.0,0.5676424205999462,1,9.0,0.7563221726340332,0,4.0,0.907760345933999,1,28.0,0.6515345641787994,8,72.0,0.5609002007713819,1,26.0,0.3254428470125345,3,18.0,0.20714713384820385,0,0.0,0.9847755473456556,0,0.0,0.9774705748971578,14,227.0,0.19020839283003935,1,1.0,0.6427431361807443,0,3.0,0.8718591535274752,1,6.0,0.48477369679355764,13,204.0,0.2968947129189248,8,180.0,0.10318934114113774,59,1052.0
90.0,204,0,69,36,240,0,964.0,4.7254901960784315,6.760343142416171,8,141.0,0.322077080554454,10,193.0,0.20079381174583708,0,3.0,0.9068415731874341,0,4.0,0.9376584309994094,3,24.0,0.5822735331692833,8,112.0,0.4495117023151485,3,11.0,0.010006183665716204,0,13.0,0.8797995149872463,0,0.0,0.9533014586741687,0,0.0,0.9520845373271791,10,227.0,0.3190548521444145,0,6.0,0.7030506539684092,0,3.0,0.9427801441377099,5,25.0,0.4375356154919686,14,272.0,0.1487896580708467,8,222.0,0.10884738674574926,69,1256.0
95.0,214,0,72,42,256,0,971.0,4.537383177570093,6.67729564312325,12,191.0,0.2598138534114648,14,254.0,0.20425076836070266,0,4.0,0.8108630440178246,2,7.0,0.42249429978689884,7,48.0,0.42635398960212,12,164.0,0.06637313541124461,0,14.0,0.5526412166944183,0,6.0,0.9445695992189951,0,0.0,0.9606880731438417,0,0.0,0.949307004096238,2,149.0,0.5068663325416055,0,4.0,0.9056656205331727,0,0.0,0.7483704877716582,5,50.0,0.422988008801803,16,346.0,0.11984080700005435,2,183.0,0.4940823111844726,72,1420.0
100.0,230,0,76,42,272,0,1206.0,5.243478260869566,6.908089917002159,10,195.0,0.302048002930968,14,328.0,0.2680408547319981,0,4.0,0.8889053769808944,0,6.0,0.7014057294792586,10,94.0,0.32048712447474553,15,237.0,1.060624615731385e-05,0,2.0,0.8774305942104327,1,6.0,0.4749591524011817,0,0.0,0.9573090107803978,0,0.0,0.9671238511719054,1,131.0,0.39440878992377104,0,4.0,0.9464931365038062,3,9.0,0.45997306225855145,5,75.0,0.6269556162038809,17,430.0,0.16481296059926032,0,31.0,0.8548080929593359,76,1552.0
