step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
105.0,220,0,32,60,280,0,197.0,0.8954545454545455,8.079541200276243,1,4.0,0.6111046116581518,1,17.0,0.6110044676595068,0,4.0,0.8163358551933116,3,15.0,0.33895708252165485,2,29.0,0.7542873021819546,0,0.0,0.3637163738225908,0,20.0,0.6244486037281727,2,26.0,0.4967399383658106,2,15.0,0.6282692695671155,1,9.0,0.7950398507157634,6,39.0,0.3522036214001814,3,41.0,0.5400905647281035,2,7.0,0.26113998756249013,2,16.0,0.7268411061185568,7,62.0,0.2231245561052779,0,4.0,0.8193576186321819,32,308.0
110.0,230,0,36,66,296,0,121.0,0.5260869565217391,7.9270412411376165,3,10.0,0.6771710876096242,3,16.0,0.4627802840234194,1,9.0,0.5868380346142785,3,27.0,0.16546857110272956,0,0.0,0.7115242109363575,4,15.0,0.3988102256180075,5,21.0,0.5169426864212888,7,34.0,0.19536871444776144,0,6.0,0.6831478193379724,1,5.0,0.7770132095946497,4,46.0,0.4878768664968864,0,22.0,0.7494256508405527,1,11.0,0.1752000683466167,0,2.0,0.8446225144841588,3,67.0,0.3257368210843944,1,7.0,0.5832065245484277,36,298.0
115.0,239,0,30,73,312,0,135.0,0.5648535564853556,8.688155688755165,1,6.0,0.637845436705975,1,21.0,0.42702183212636174,4,24.0,0.6138033837632647,0,13.0,0.8143836344774349,2,6.0,0.5894103241623958,7,44.0,0.4539117906694239,2,24.0,0.21638347203409936,2,42.0,0.4296795479045973,2,6.0,0.4567327514653887,2,10.0,0.6470277455342803,5,43.0,0.5427201138448785,0,4.0,0.7558370940201921,0,9.0,0.8085875845165914,1,4.0,0.5654373512164971,0,21.0,0.7429219595724142,1,9.0,0.7580188630944815,30,286.0
120.0,230,0,35,90,320,0,125.0,0.5434782608695652,8.224049528495765,3,12.0,0.6231046558124498,2,15.0,0.6772866128408591,1,20.0,0.5100261939252146,2,12.0,0.7724166760203919,4,23.0,0.34822435036019384,2,46.0,0.4833834951470876,7,32.0,0.10145691792305243,2,25.0,0.7136450765378529,1,12.0,0.6457738671929268,1,7.0,0.4121486628529754,1,31.0,0.29796960523238974,3,14.0,0.23886221931601495,0,8.0,0.9089423287599159,3,21.0,0.14896575642253546,1,9.0,0.6634370396553866,2,7.0,0.7231270955699711,35,294.0
125.0,233,0,39,103,336,0,157.0,0.6738197424892703,7.889433969400598,2,10.0,0.5895139492621004,5,29.0,0.5810384532675392,3,16.0,0.5826964557323522,4,26.0,0.40796869224335985,0,16.0,0.628106956728429,2,21.0,0.28031914959520515,2,45.0,0.5948332950960067,0,8.0,0.567070081660568,3,16.0,0.6895615749020071,4,20.0,0.5988174172488624,5,21.0,0.3799815539779985,0,13.0,0.4841476994437334,1,6.0,0.5320531860301305,0,12.0,0.76964641590624,6,27.0,0.4898192136185431,2,13.0,0.5585542430761296,39,299.0
130.0,236,0,44,116,352,0,176.0,0.7457627118644068,7.883415745291815,3,17.0,0.6387338904433727,2,25.0,0.43516506172529024,3,15.0,0.517526618966183,9,66.0,0.08003321357719119,0,0.0,0.8994283139374225,7,44.0,0.37604169885884636,1,23.0,0.8589642079394414,6,23.0,0.19363813171676716,2,16.0,0.4489938102569119,0,15.0,0.7227877645334212,2,25.0,0.5453012148698574,0,8.0,0.7130100740273425,6,27.0,0.2181186611783817,0,4.0,0.902243753397739,2,35.0,0.33893724514558987,1,5.0,0.536844375082538,44,348.0
135.0,239,0,41,121,360,0,185.0,0.7740585774058577,7.797993226498316,0,9.0,0.5630469443642564,5,24.0,0.392246367716823,3,25.0,0.3839794371808971,5,75.0,0.3659096933290059,1,1.0,0.6690099006170851,2,51.0,0.5945328045820535,1,7.0,0.36760953755579995,1,33.0,0.2955864125884095,6,30.0,0.33353658483222853,1,3.0,0.5825961210241404,5,31.0,0.5778820120122588,1,10.0,0.633980179803607,2,33.0,0.5061264719103138,2,7.0,0.5603035017870183,3,22.0,0.5570337993929371,3,23.0,0.702538358731631,41,384.0
140.0,243,0,37,133,376,0,169.0,0.6954732510288066,8.18195518944445,2,8.0,0.7031888311048591,2,25.0,0.6275643484057072,4,45.0,0.522257347673081,0,34.0,0.7550479996578536,3,13.0,0.4749653152544224,1,22.0,0.5191966808240432,6,26.0,0.14357043607828388,1,11.0,0.8197895182675328,2,39.0,0.3629724463825883,1,7.0,0.5265314576580445,1,27.0,0.32458712277867346,1,10.0,0.5769860664370791,1,19.0,0.6514827759505679,7,33.0,0.2773917043062665,2,15.0,0.5504338863783393,3,34.0,0.6486034308395557,37,368.0
145.0,247,0,42,145,392,0,197.0,0.7975708502024291,8.292494041367526,0,2.0,0.5963213696093397,4,19.0,0.6557896492247361,0,28.0,0.740341743939421,2,32.0,0.4547177845580542,0,10.0,0.7107761540347389,7,32.0,0.3749878867448366,7,65.0,0.1045526827461805,0,6.0,0.9260366929753597,3,25.0,0.6175998119969531,2,15.0,0.7646551474325695,6,31.0,0.3417040870759558,2,12.0,0.5341494835968461,1,16.0,0.7232673357733684,1,37.0,0.48078587102545206,5,23.0,0.387761567111313,2,19.0,0.16166681856814874,42,372.0
150.0,235,0,31,165,400,0,155.0,0.6595744680851063,8.303762101370594,3,8.0,0.6485661986321406,2,17.0,0.3990398596435328,0,4.0,0.8054420603462782,4,51.0,0.5610267998926542,0,2.0,0.8753025517210534,8,72.0,0.3968101489175737,1,59.0,0.5470302629283895,1,6.0,0.46301461912281017,1,19.0,0.6170606263331696,1,5.0,0.769229014688043,2,39.0,0.47265953763489965,2,15.0,0.4995039259788026,1,8.0,0.7111021281302904,2,22.0,0.5933039750139009,1,24.0,0.35986333932065706,2,19.0,0.35637206505416497,31,370.0
