step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
105.0,27,0,1,0,27,0,11.0,0.4074074074074074,12.966106808019221,1,11.0,0.8805308419672436,1,11.0
110.0,29,0,2,0,29,0,20.0,0.6896551724137931,13.037146270423342,2,20.0,0.8944400464314977,2,20.0
115.0,28,0,3,1,29,0,26.0,0.9285714285714286,11.393403538927759,3,34.0,0.7680839328299323,3,34.0
120.0,29,0,4,1,30,0,34.0,1.1724137931034482,10.7776222445215,4,37.0,0.7581697318148609,4,37.0
125.0,33,0,5,1,34,0,57.0,1.7272727272727273,11.11689728067252,5,57.0,0.7837809898934616,5,57.0
130.0,34,0,5,1,35,0,82.0,2.411764705882353,11.190007240347487,5,82.0,0.756907951325605,5,82.0
135.0,35,0,6,3,38,0,111.0,3.1714285714285713,11.032665328318815,6,111.0,0.7550733918267155,6,111.0
140.0,38,0,8,3,41,0,146.0,3.8421052631578947,10.631605165156436,8,146.0,0.7375171580694496,8,146.0
145.0,39,0,8,4,43,0,186.0,4.769230769230769,10.37629985289381,8,186.0,0.7288430380297426,8,186.0
150.0,43,0,8,4,47,0,226.0,5.255813953488372,10.034169099763735,8,226.0,0.7034174575730929,8,226.0
155.0,44,0,11,4,48,0,277.0,6.295454545454546,9.984873038481702,11,277.0,0.6581691270979306,11,277.0
160.0,51,0,10,4,55,0,289.0,5.666666666666667,9.908537151690716,10,331.0,0.6645461632660679,10,331.0
165.0,54,0,11,4,58,0,319.0,5.907407407407407,9.99640582466764,11,319.0,0.6962646859025585,11,319.0
170.0,57,0,10,4,61,0,364.0,6.385964912280702,10.114903275528377,10,373.0,0.6952528075572649,10,373.0
175.0,62,0,11,4,66,0,419.0,6.758064516129032,10.32260802897273,11,419.0,0.7009216943803086,11,419.0
180.0,68,0,13,4,72,0,482.0,7.088235294117647,10.516856204617318,13,482.0,0.7216430416896811,13,482.0
185.0,70,0,13,5,75,0,547.0,7.814285714285714,10.695099792125992,13,547.0,0.7316087699623862,13,547.0
190.0,74,0,13,8,82,0,612.0,8.27027027027027,10.560267620805627,13,612.0,0.7203869095108585,13,612.0
195.0,78,0,15,9,87,0,684.0,8.76923076923077,10.60000247210021,15,684.0,0.7360834250359933,15,684.0
200.0,80,0,15,10,90,0,759.0,9.4875,10.355216612089416,15,759.0,0.7167886826201663,15,759.0
205.0,80,0,17,11,91,0,810.0,10.125,10.049658012618638,17,844.0,0.6923477592915652,17,844.0
210.0,81,0,19,13,94,0,902.0,11.135802469135802,9.884408994662309,19,902.0,0.6924836241687735,19,902.0
215.0,87,1,20,14,101,0,994.0,11.425287356321839,9.211866707289674,20,1001.0,0.6343056734088154,20,1001.0
220.0,95,0,26,14,109,0,1107.0,11.652631578947368,9.221250158033572,26,1108.0,0.6300091545750383,26,1108.0
225.0,97,0,29,16,113,0,1244.0,12.824742268041238,9.123103445991882,29,1245.0,0.6180211390884961,29,1245.0
230.0,101,0,33,18,119,0,1401.0,13.871287128712872,8.611928931186494,33,1402.0,0.5848569889239933,33,1402.0
235.0,108,0,38,18,126,0,1576.0,14.592592592592593,8.228281608757277,38,1577.0,0.550606751349133,38,1577.0
240.0,112,0,41,20,132,0,1773.0,15.830357142857142,8.003641300863459,41,1775.0,0.5427719812749447,41,1775.0
245.0,112,0,45,23,135,0,1991.0,17.776785714285715,7.588255303662186,45,1993.0,0.5232246679177129,45,1993.0
250.0,119,0,48,23,142,0,2225.0,18.69747899159664,7.576428590486218,48,2227.0,0.5223004944052476,48,2227.0
255.0,120,0,51,24,144,0,2472.0,20.6,7.234687939518876,51,2474.0,0.4856988609915969,51,2474.0
260.0,126,0,55,25,151,0,2740.0,21.746031746031747,7.1575187447010915,55,2742.0,0.4818470075744078,55,2742.0
265.0,131,0,57,25,156,0,3020.0,23.053435114503817,7.025390769328773,57,3022.0,0.46809335212182135,57,3022.0
270.0,135,0,63,25,160,0,3324.0,24.622222222222224,6.804108012490759,63,3326.0,0.439138075192563,63,3326.0
275.0,143,0,62,25,168,0,3377.0,23.615384615384617,6.671245977550447,62,3644.0,0.4323194331587241,62,3644.0
280.0,146,0,63,26,172,0,3506.0,24.013698630136986,6.80196919260205,63,3597.0,0.4506441524022911,63,3597.0
285.0,152,0,66,29,181,0,3813.0,25.085526315789473,6.636976907684787,66,3922.0,0.44103497537168024,66,3922.0
290.0,159,0,72,29,188,0,4163.0,26.18238993710692,6.802262596066658,72,4254.0,0.44652640698120427,72,4254.0
295.0,163,0,73,30,193,0,4524.0,27.754601226993866,6.940129251700237,73,4615.0,0.45010659045201734,73,4615.0
300.0,164,0,79,34,198,0,4900.0,29.878048780487806,6.7509450762491285,79,4991.0,0.4275977802891434,79,4991.0
305.0,169,0,80,34,203,0,5299.0,31.355029585798817,6.729770874706395,80,5390.0,0.4086397191120976,80,5390.0
310.0,173,0,84,34,207,0,5715.0,33.03468208092485,6.582563097173631,84,5806.0,0.38725285648152297,84,5806.0
315.0,176,0,84,35,211,0,5040.0,28.636363636363637,6.33171463843255,84,6237.0,0.3674308513235852,84,6237.0
320.0,179,0,58,37,216,0,2248.0,12.558659217877095,6.5651075370805705,58,4629.0,0.40714798493566645,58,4629.0
325.0,179,0,46,42,221,0,1029.0,5.748603351955308,6.462302164768186,46,4879.0,0.40034001403901537,46,4879.0
330.0,183,0,40,42,225,0,644.0,3.519125683060109,6.6652343995057075,40,5087.0,0.3927733833042495,40,5087.0
335.0,193,0,51,42,235,0,753.0,3.901554404145078,6.859768528964236,51,5330.0,0.3951489700345534,51,5330.0
340.0,199,1,47,44,243,0,733.0,3.6834170854271355,6.647539619881753,47,4186.0,0.38994815947574396,47,4186.0
345.0,205,0,47,47,252,0,770.0,3.7560975609756095,6.758347761241513,47,4422.0,0.3927350357186898,47,4422.0
350.0,208,0,43,50,258,0,825.0,3.9663461538461537,6.969720751570084,43,4598.0,0.40939993230832866,43,4598.0
355.0,215,0,58,51,266,0,1057.0,4.916279069767442,7.1752941981533,58,4850.0,0.4063272717163322,58,4850.0
360.0,218,0,81,55,273,0,1411.0,6.472477064220183,7.1347428759281994,81,5203.0,0.39630609131113104,81,5203.0
365.0,224,1,97,58,282,0,1870.0,8.348214285714286,7.362897281802757,97,5662.0,0.4025883010755022,97,5662.0
370.0,227,0,101,60,287,0,2369.0,10.43612334801762,7.30454832492924,101,6161.0,0.4033290549783217,101,6161.0
375.0,231,0,103,61,292,0,2881.0,12.471861471861471,7.354364662605559,103,6673.0,0.399702680519591,103,6673.0
380.0,231,0,104,66,297,0,3401.0,14.722943722943723,7.058112043151733,104,7193.0,0.37801335762459626,104,7193.0
385.0,232,0,112,72,304,0,3949.0,17.021551724137932,6.585387134641417,112,7741.0,0.35432682682899724,112,7741.0
390.0,237,0,120,74,311,0,4535.0,19.135021097046412,6.4202831906486875,120,8327.0,0.33944897732149026,120,8327.0
395.0,244,1,120,76,320,0,4844.0,19.852459016393443,6.180157452516438,120,8938.0,0.3258342006367946,120,8938.0
400.0,245,1,100,81,326,0,3980.0,16.244897959183675,6.133939172787873,100,7887.0,0.33983006886267664,100,7887.0
405.0,250,0,88,84,334,0,3294.0,13.176,6.31945896329049,88,8346.0,0.35806954649743855,88,8346.0
410.0,243,0,86,95,338,0,2479.0,10.201646090534979,5.960511867870043,86,8764.0,0.3434451331998751,86,8764.0
415.0,239,1,84,103,342,0,2233.0,9.343096234309623,5.638868385535459,84,9193.0,0.32367228738226456,84,9193.0
420.0,244,0,61,107,351,0,2013.0,8.25,5.716060971934325,61,8031.0,0.34313797763335707,61,8031.0
425.0,255,0,58,108,363,0,2051.0,8.04313725490196,6.006469029791676,58,8328.0,0.35891667864508237,58,8328.0
430.0,259,0,66,110,369,0,2191.0,8.45945945945946,6.189942222233079,66,8602.0,0.3676445447793165,66,8602.0
435.0,266,1,82,116,382,0,2156.0,8.105263157894736,6.155028223951302,82,8984.0,0.3620044858271364,82,8984.0
440.0,275,3,92,118,393,0,2061.0,7.494545454545454,6.316627167822432,92,8785.0,0.37814754188955646,92,8785.0
445.0,287,2,108,119,406,0,2449.0,8.533101045296167,6.244075413976037,108,9147.0,0.3699103280731086,108,9147.0
450.0,299,1,107,120,419,0,2459.0,8.224080267558529,6.278990369423478,107,8157.0,0.3751918626102342,107,8157.0
455.0,308,0,103,122,430,0,2423.0,7.866883116883117,6.559975269940032,103,8695.0,0.39507495104494006,103,8695.0
460.0,313,0,86,125,438,0,2330.0,7.444089456869009,6.766430024878535,86,8986.0,0.41562095479453043,86,8986.0
465.0,314,0,89,131,445,0,2404.0,7.656050955414012,6.792430842861736,89,9361.0,0.4115959620093651,89,9361.0
470.0,321,0,92,133,454,0,2610.0,8.130841121495328,6.981305434556516,92,9781.0,0.4095746351715765,92,9781.0
475.0,330,2,109,137,467,0,2624.0,7.951515151515151,6.983428152264633,109,10288.0,0.40126595382469615,109,10288.0
480.0,344,0,122,141,485,0,1841.0,5.351744186046512,6.870353500850123,122,10073.0,0.40210820012230364,122,10073.0
485.0,347,1,146,149,496,0,2316.0,6.674351585014409,6.439039379712601,146,10761.0,0.37880700149282404,146,10761.0
490.0,350,0,159,153,503,0,3052.0,8.72,6.242466149815058,159,11471.0,0.3681212403907734,159,11471.0
495.0,354,1,176,158,512,0,3884.0,10.971751412429379,6.122869486580569,176,12325.0,0.3545942802608173,176,12325.0
500.0,359,0,182,159,518,0,4708.0,13.114206128133704,5.919894757748936,182,12554.0,0.3290733877190117,182,12554.0
505.0,365,0,189,162,527,0,5327.0,14.594520547945205,5.772314330164157,189,13487.0,0.31677076606989696,189,13487.0
510.0,373,0,176,167,540,0,4826.0,12.93833780160858,5.613951247772551,176,12700.0,0.3121621562188142,176,12700.0
515.0,377,0,170,173,550,0,4473.0,11.86472148541114,5.505002288756587,170,13567.0,0.30785838872914784,170,13567.0
520.0,379,0,167,179,558,0,4109.0,10.841688654353563,5.393810051193304,167,13948.0,0.30319358741861313,167,13948.0
525.0,375,0,166,190,565,0,3778.0,10.074666666666667,4.906987127992012,166,14602.0,0.28026655754505314,166,14602.0
530.0,381,0,153,198,579,0,3217.0,8.443569553805775,4.727918515422298,153,13637.0,0.2790274980449671,153,13637.0
535.0,385,1,137,201,586,0,2612.0,6.7844155844155845,4.7105691775748735,137,14358.0,0.271231782689804,137,14358.0
540.0,391,0,113,204,595,0,1740.0,4.450127877237851,4.731759712527135,113,14532.0,0.2695078897426428,113,14532.0
545.0,397,0,103,209,606,0,1624.0,4.090680100755668,4.978791794179827,103,14798.0,0.28585922164044464,103,14798.0
550.0,405,1,107,212,617,0,1944.0,4.8,5.320734095415935,107,15072.0,0.2955695670900186,107,15072.0
555.0,411,1,132,217,628,0,2223.0,5.408759124087592,5.291416068994457,132,15656.0,0.2820469742452493,132,15656.0
560.0,418,0,153,217,635,0,2154.0,5.15311004784689,5.232665173464614,153,15863.0,0.2766801871828919,153,15863.0
565.0,428,0,172,219,647,0,2577.0,6.021028037383178,5.21764847245974,172,16420.0,0.27794975119226856,172,16420.0
570.0,438,1,203,223,661,0,3386.0,7.730593607305936,4.907277699801454,203,17360.0,0.2545835362652573,203,17360.0
575.0,448,0,223,227,675,0,4165.0,9.296875,4.716296539995146,223,18078.0,0.24382370465010694,223,18078.0
580.0,455,0,257,231,686,0,5346.0,11.749450549450549,4.57640783604787,257,19083.0,0.23762729969310786,257,19083.0
585.0,457,0,281,236,693,0,6401.0,14.00656455142232,4.305551916187756,281,20442.0,0.22058778711479743,281,20442.0
590.0,461,1,273,241,702,0,6367.0,13.811279826464208,4.245458472149676,273,19484.0,0.22315358391731532,273,19484.0
595.0,467,0,262,245,712,0,6541.0,14.006423982869379,4.57235741215087,262,19713.0,0.24778709803138735,262,19713.0
600.0,470,1,240,250,720,0,6573.0,13.985106382978723,4.750729744029424,240,18602.0,0.24896799398349684,240,18602.0
605.0,471,1,236,259,730,0,6707.0,14.239915074309978,4.9357723203767625,236,17656.0,0.25502653460968355,236,17656.0
610.0,471,0,206,268,739,0,6382.0,13.549893842887473,5.377942416781481,206,16681.0,0.2800741565688015,206,16681.0
615.0,478,4,189,275,753,0,5886.0,12.313807531380753,5.525998939069076,189,17491.0,0.29178897881037047,189,17491.0
620.0,488,1,163,277,765,0,4134.0,8.471311475409836,5.449682180881266,163,17478.0,0.2871794528359483,163,17478.0
625.0,492,1,160,282,774,0,3139.0,6.380081300813008,5.310137983716686,160,18340.0,0.27478556840120005,160,18340.0
630.0,498,0,156,286,784,0,2508.0,5.036144578313253,5.2287259212281505,156,18858.0,0.2673899252630324,156,18858.0
635.0,510,1,165,287,797,0,2407.0,4.719607843137255,5.143700086082662,165,19706.0,0.2604819164729262,165,19706.0
640.0,523,0,169,289,812,0,2769.0,5.294455066921606,5.169799711901454,169,19679.0,0.2656217248547907,169,19679.0
645.0,529,0,184,292,821,0,3464.0,6.5482041587901705,5.211628511296403,184,20119.0,0.26451705204741205,184,20119.0
650.0,532,0,198,295,827,0,4041.0,7.595864661654136,5.099438140332001,198,21083.0,0.2499397507200811,198,21083.0
655.0,524,1,210,310,834,0,4052.0,7.732824427480916,4.814226943856474,210,20365.0,0.2390682211559831,210,20365.0
660.0,519,0,216,325,844,0,4207.0,8.10597302504817,4.585308012361445,216,20338.0,0.23263769493257974,216,20338.0
665.0,515,0,234,337,852,0,4651.0,9.031067961165048,4.636939560826272,234,19482.0,0.23298569911038167,234,19482.0
670.0,517,1,255,348,865,0,5240.0,10.135396518375241,4.753853870069937,255,19112.0,0.23682546372796429,255,19112.0
675.0,520,0,259,353,873,0,5749.0,11.055769230769231,4.915532442041297,259,18233.0,0.23290407085528514,259,18233.0
680.0,524,0,236,359,883,0,5773.0,11.017175572519085,5.049438228915304,236,19292.0,0.24478206327900065,236,19292.0
685.0,531,0,215,363,894,0,5350.0,10.075329566854991,5.043397020196474,215,19412.0,0.24640520100016303,215,19412.0
690.0,541,0,201,367,908,0,5082.0,9.393715341959334,4.960829905177771,201,20349.0,0.23831532156034746,201,20349.0
695.0,548,0,178,370,918,0,4599.0,8.392335766423358,5.067910923012072,178,20053.0,0.243463440573426,178,20053.0
700.0,555,0,161,373,928,0,4139.0,7.457657657657657,5.060959396621558,161,20878.0,0.24170356336732618,161,20878.0
705.0,563,1,134,379,942,0,3899.0,6.925399644760213,5.093275974998038,134,20643.0,0.2491693600572218,134,20643.0
710.0,564,0,139,389,953,0,4158.0,7.372340425531915,5.1759954215091435,139,20789.0,0.2590220293071602,139,20789.0
715.0,571,2,150,393,964,0,4593.0,8.043782837127846,5.3663842234047126,150,20605.0,0.2663618542393273,150,20605.0
720.0,573,0,158,403,976,0,5149.0,8.986038394415358,5.3980070367770185,158,20558.0,0.26232450792450707,158,20558.0
725.0,576,2,169,415,991,0,5850.0,10.15625,5.471725856262454,169,20715.0,0.26510598414725284,169,20715.0
730.0,568,0,188,432,1000,0,6502.0,11.44718309859155,5.35030129241088,188,21379.0,0.26436742936908164,188,21379.0
735.0,563,0,203,448,1011,0,6611.0,11.742451154529308,5.024449414690544,203,20798.0,0.2547030462147175,203,20798.0
740.0,571,2,219,450,1021,0,6882.0,12.052539404553414,4.828920654585339,219,21735.0,0.23491413924755955,219,21735.0
745.0,579,0,223,457,1036,0,7016.0,12.117443868739205,4.634411776064473,223,22327.0,0.22378700019361009,223,22327.0
750.0,585,1,237,461,1046,0,7418.0,12.68034188034188,4.683584332976338,237,23193.0,0.224608984800162,237,23193.0
755.0,594,1,250,465,1059,0,7734.0,13.02020202020202,4.61386985634282,250,24417.0,0.21766708390294806,250,24417.0
760.0,601,0,240,470,1071,0,7882.0,13.114808652246257,4.631473512003153,240,23925.0,0.21868442568139615,240,23925.0
765.0,609,0,226,476,1085,0,7986.0,13.113300492610838,4.698724692045381,226,23585.0,0.22514095251687988,226,23585.0
770.0,610,1,230,490,1100,0,7963.0,13.054098360655738,4.673110530926872,230,24428.0,0.2311764562362937,230,24428.0
775.0,613,2,238,503,1116,0,6761.0,11.029363784665579,4.494594618675473,238,24798.0,0.22700161763632828,238,24798.0
780.0,611,1,253,516,1127,0,5839.0,9.556464811783961,4.245076189667695,253,26044.0,0.22059572989462722,253,26044.0
785.0,612,0,243,531,1143,0,4908.0,8.019607843137255,4.077151041935361,243,26498.0,0.22593828893860074,243,26498.0
790.0,625,1,238,532,1157,0,4887.0,7.8192,4.138291011710213,238,27268.0,0.22528070508530063,238,27268.0
795.0,632,1,238,537,1169,0,5226.0,8.268987341772151,4.290942802387184,238,27709.0,0.22921374493403673,238,27709.0
800.0,645,1,242,541,1186,0,5767.0,8.94108527131783,4.621548425742978,242,28010.0,0.24081919220137107,242,28010.0
805.0,652,2,237,552,1204,0,6232.0,9.558282208588958,4.606603550344061,237,29163.0,0.2438713718677771,237,29163.0
810.0,663,2,244,557,1220,0,6335.0,9.555052790346908,4.559476484354637,244,28362.0,0.24268974459780487,244,28362.0
815.0,671,3,259,562,1233,0,6764.0,10.080476900149032,4.58187330634048,259,28481.0,0.2432636870267551,259,28481.0
820.0,677,2,278,570,1247,0,7274.0,10.744460856720828,4.286960208858653,278,29824.0,0.22072575837029287,278,29824.0
825.0,687,1,286,573,1260,0,7516.0,10.940320232896653,4.192730524769221,286,30590.0,0.21076351215305894,286,30590.0
830.0,694,0,299,581,1275,0,7908.0,11.394812680115274,3.9998296557367325,299,31908.0,0.20142008348194262,299,31908.0
835.0,705,2,301,587,1292,0,8194.0,11.622695035460993,3.980053910620317,301,31600.0,0.20110694880098484,301,31600.0
840.0,717,0,280,591,1308,0,8249.0,11.504881450488146,4.240608548923241,280,31921.0,0.21979922683364675,280,31921.0
845.0,729,0,275,594,1323,0,8685.0,11.91358024691358,4.217433059369508,275,33227.0,0.2145164989097412,275,33227.0
850.0,724,1,276,610,1334,0,8958.0,12.37292817679558,3.7902668764544973,276,33935.0,0.19190911103904876,276,33935.0
855.0,723,0,274,621,1344,0,9445.0,13.063623789764868,3.6640680769815552,274,34845.0,0.18601725712243306,274,34845.0
860.0,729,0,268,630,1359,0,9924.0,13.613168724279836,3.815376677391975,268,35597.0,0.19493477019487657,268,35597.0
865.0,740,1,269,636,1376,0,10479.0,14.16081081081081,4.061236621385309,269,36246.0,0.19972725586933082,269,36246.0
870.0,743,1,271,645,1388,0,11143.0,14.997308209959623,4.206733749091139,271,37061.0,0.2023147208484138,271,37061.0
875.0,752,2,260,650,1402,0,11995.0,15.950797872340425,4.381990731526013,260,37883.0,0.20521546361890652,260,37883.0
880.0,759,2,264,655,1414,0,13108.0,17.270092226613965,4.592314566929957,264,38851.0,0.21363180748433558,264,38851.0
885.0,765,1,274,662,1427,0,14122.0,18.460130718954247,4.533481045356687,274,40158.0,0.214547320465547,274,40158.0
890.0,774,1,289,667,1441,0,14451.0,18.670542635658915,4.350232049555043,289,39631.0,0.20442460290451567,289,39631.0
895.0,779,0,307,673,1452,0,14954.0,19.19640564826701,4.345914135041909,307,39663.0,0.20438587321756604,307,39663.0
900.0,786,1,331,680,1466,0,15502.0,19.72264631043257,4.118514337878655,331,41097.0,0.18622242382807508,331,41097.0
905.0,792,0,341,687,1479,0,15920.0,20.1010101010101,3.94311634963965,341,42354.0,0.17371386005287318,341,42354.0
910.0,793,0,351,694,1487,0,16360.0,20.630517023959648,3.6524960872771755,351,44086.0,0.15267822419125873,351,44086.0
915.0,802,2,358,703,1505,0,16862.0,21.02493765586035,3.614949107477356,358,43751.0,0.1548610251251666,358,43751.0
920.0,800,0,362,717,1517,0,17307.0,21.63375,3.5511223524220306,362,44196.0,0.15487688900804583,362,44196.0
925.0,802,2,334,730,1532,0,17334.0,21.61346633416459,3.671983025897378,334,43350.0,0.16510669525115654,334,43350.0
930.0,800,3,330,746,1546,0,17538.0,21.9225,3.6711020573899202,330,45014.0,0.17156784754366702,330,45014.0
935.0,800,2,339,762,1562,0,17895.0,22.36875,3.4354435039858786,339,46101.0,0.16494841174904176,339,46101.0
940.0,806,0,348,770,1576,0,18590.0,23.06451612903226,3.3596705874216437,348,47574.0,0.16129124497966374,348,47574.0
945.0,805,0,341,776,1581,0,19187.0,23.83478260869565,3.383824213365968,341,48743.0,0.15468686114221378,341,48743.0
950.0,808,1,360,784,1592,0,19953.0,24.69430693069307,3.4662083491667164,360,49857.0,0.15119263123340496,360,49857.0
955.0,810,3,363,792,1602,0,20681.0,25.5320987654321,3.46986841819226,363,51651.0,0.1517094214987186,363,51651.0
960.0,817,0,345,799,1616,0,20896.0,25.576499388004898,3.4641790785366466,345,51248.0,0.15571835917982998,345,51248.0
965.0,828,0,303,804,1632,0,21031.0,25.39975845410628,3.6560536780850406,303,51720.0,0.17187939794288182,303,51720.0
970.0,835,1,304,812,1647,0,21306.0,25.516167664670657,3.63516477200173,304,53192.0,0.17307716321888644,304,53192.0
975.0,838,0,316,822,1660,0,21847.0,26.070405727923628,3.43602870365132,316,54161.0,0.16333924412534492,316,54161.0
980.0,843,2,322,829,1672,0,22550.0,26.749703440094898,3.3953649356543463,322,55317.0,0.159990512022026,322,55317.0
985.0,846,1,330,837,1683,0,23377.0,27.63238770685579,3.356709755336457,330,56393.0,0.1546852274290259,330,56393.0
990.0,855,4,348,845,1700,0,24331.0,28.457309941520467,3.543981952491022,348,57518.0,0.16273046573564695,348,57518.0
995.0,865,1,362,852,1717,0,25272.0,29.216184971098265,3.5809312372885764,362,58843.0,0.16642261116730098,362,58843.0
1000.0,869,0,364,861,1730,0,25713.0,29.589182968929805,3.5383113906506845,364,58800.0,0.1698554291132677,364,58800.0
1005.0,868,2,353,878,1746,0,26263.0,30.256912442396313,3.3929715873773203,353,59469.0,0.16824082907577737,353,59469.0
1010.0,873,1,360,886,1759,0,27078.0,31.017182130584192,3.4211090081354762,360,59004.0,0.16615726933688937,360,59004.0
1015.0,885,1,389,890,1775,0,28134.0,31.789830508474576,3.5599717058847515,389,58769.0,0.1663307551864502,389,58769.0
1020.0,896,1,407,896,1792,0,29216.0,32.607142857142854,3.699098328322863,407,58677.0,0.168629269322485,407,58677.0
1025.0,904,1,416,900,1804,0,30259.0,33.472345132743364,3.6245916105148135,416,60201.0,0.16133443656651286,416,60201.0
1030.0,903,0,415,909,1812,0,30641.0,33.93244739756368,3.4627918951551786,415,61515.0,0.15314477797232123,415,61515.0
1035.0,906,0,427,912,1818,0,31451.0,34.71412803532009,3.4143821277280524,427,63177.0,0.14598228980024183,427,63177.0
1040.0,901,1,440,927,1828,0,32253.0,35.796892341842394,3.152462032414673,440,65194.0,0.13432471221597303,440,65194.0
1045.0,906,0,422,937,1843,0,32666.0,36.0551876379691,3.079124971986702,422,65815.0,0.13357092630825612,422,65815.0
1050.0,900,1,395,951,1851,0,33062.0,36.73555555555556,3.0554044624131893,395,66441.0,0.13799585436028927,395,66441.0
1055.0,914,0,408,954,1868,0,33823.0,37.0054704595186,3.0427435704414054,408,68339.0,0.13358000182105767,408,68339.0
1060.0,925,1,396,960,1885,0,34140.0,36.90810810810811,3.0119926119222424,396,69365.0,0.13148029310838125,396,69365.0
1065.0,927,2,387,973,1900,0,34766.0,37.50377562028047,3.030145879165524,387,70626.0,0.13825828708796833,387,70626.0
1070.0,926,1,374,985,1911,0,35455.0,38.28833693304536,3.0510609987700117,374,71374.0,0.13972792730986988,374,71374.0
1075.0,918,0,371,998,1916,0,36328.0,39.57298474945534,3.132584347151271,371,72116.0,0.14092548314428754,371,72116.0
1080.0,917,1,370,1009,1926,0,37445.0,40.83424209378408,3.2984510497449513,370,73080.0,0.14765235880052874,370,73080.0
1085.0,923,0,377,1017,1940,0,38550.0,41.765980498374866,3.2879721155458546,377,74833.0,0.1505612994805641,377,74833.0
1090.0,932,0,380,1022,1954,0,39124.0,41.97854077253219,3.277106203518667,380,75006.0,0.15461615061702166,380,75006.0
1095.0,934,0,380,1030,1964,0,39878.0,42.69593147751606,3.21135788011012,380,76893.0,0.15403626915196955,380,76893.0
1100.0,938,0,378,1034,1972,0,40553.0,43.233475479744136,2.978007477766795,378,78030.0,0.1348253497406167,378,78030.0
1105.0,941,0,397,1043,1984,0,40554.0,43.096705632306055,2.8407329160531725,397,79965.0,0.12636296582440773,397,79965.0
1110.0,947,1,424,1050,1997,0,37270.0,39.355860612460404,2.738671095843603,424,79934.0,0.12188006231944658,424,79934.0
1115.0,955,2,442,1056,2011,0,35061.0,36.7130890052356,2.657948437089677,442,81619.0,0.11802846066892637,442,81619.0
1120.0,957,0,443,1064,2021,0,32526.0,33.98746081504702,2.5343154696283374,443,81926.0,0.11316912285326243,443,81926.0
1125.0,960,0,449,1070,2030,0,31108.0,32.40416666666667,2.467199154570439,449,83031.0,0.10691501424093613,449,83031.0
1130.0,962,4,458,1084,2046,0,29988.0,31.172557172557173,2.449769809725749,458,82656.0,0.10554383563244499,458,82656.0
1135.0,961,1,445,1099,2060,0,29787.0,30.995837669094694,2.5075679617489524,445,82706.0,0.11036844384769028,445,82706.0
1140.0,964,0,455,1105,2069,0,29620.0,30.726141078838175,2.5683804427620647,455,84778.0,0.11453604435377722,455,84778.0
1145.0,960,1,481,1119,2079,0,29997.0,31.246875,2.2772790961927805,481,85091.0,0.10146090746597003,481,85091.0
