step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,2,0,0,0,2,0,0.0,0.0,11.714526142808609,0,0.0,0.7643312816992032,0,0.0
20.0,2,0,0,0,2,0,0.0,0.0,14.803954754367634,0,0.0,0.9656805619025247,0,0.0
25.0,2,0,0,0,2,0,0.0,0.0,15.082495346810646,0,0.0,0.9832319173446891,0,0.0
30.0,3,0,0,0,3,0,0.0,0.0,13.891123901722628,0,0.0,0.9507689024963303,0,0.0
35.0,4,0,0,0,4,0,0.0,0.0,13.710594956257472,0,0.0,0.9276307504827078,0,0.0
40.0,5,0,0,0,5,0,0.0,0.0,14.231101409836288,0,0.0,0.9832047267661295,0,0.0
45.0,6,0,0,0,6,0,0.0,0.0,13.870225341933613,0,0.0,0.9638437392642368,0,0.0
50.0,6,0,0,0,6,0,0.0,0.0,14.065944719406886,0,0.0,0.9774079160850623,0,0.0
55.0,8,0,0,0,8,0,0.0,0.0,13.204961569931875,0,0.0,0.9572651771277301,0,0.0
60.0,10,0,0,0,10,0,0.0,0.0,12.875460494044138,0,0.0,0.9218328136717229,0,0.0
65.0,12,0,1,0,12,0,2.0,0.16666666666666666,12.217021889632022,1,2.0,0.8832783618151225,1,2.0
70.0,12,0,1,0,12,0,7.0,0.5833333333333334,12.442107606786541,1,7.0,0.8912731291858573,1,7.0
75.0,14,0,1,0,14,0,12.0,0.8571428571428571,12.454690015780068,1,12.0,0.8954373005810059,1,12.0
80.0,14,0,0,0,14,0,0.0,0.0,12.596113946440141,0,16.0,0.9046655873305242,0,16.0
85.0,16,0,1,0,16,0,1.0,0.0625,11.702083580213156,1,1.0,0.8955253158057286,1,1.0
90.0,16,0,1,0,16,0,6.0,0.375,12.098132021746515,1,6.0,0.9075776217620704,1,6.0
95.0,20,0,1,0,20,0,11.0,0.55,11.978562706844427,1,11.0,0.8893493213845078,1,11.0
100.0,24,0,2,0,24,0,17.0,0.7083333333333334,11.7337981449457,2,17.0,0.84291017759064,2,17.0
