step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,2,0,0,0,2,0,0.0,0.0,11.350641429016832,0,0.0,0.7681749153427687,0,0.0
20.0,2,0,0,0,2,0,0.0,0.0,14.055062656551655,0,0.0,0.9440486138724449,0,0.0
25.0,2,0,0,0,2,0,0.0,0.0,14.595706277583243,0,0.0,0.9771667643954691,0,0.0
30.0,3,0,0,0,3,0,0.0,0.0,13.676632236106,0,0.0,0.9649050478158978,0,0.0
35.0,4,0,0,0,4,0,0.0,0.0,13.25585231307452,0,0.0,0.973964515880684,0,0.0
40.0,5,0,0,0,5,0,0.0,0.0,13.136937348801244,0,0.0,0.9564907067699062,0,0.0
45.0,6,0,0,0,6,0,0.0,0.0,13.262881965749171,0,0.0,0.9616881467824226,0,0.0
50.0,6,0,0,0,6,0,0.0,0.0,13.486384711942721,0,0.0,0.9776274094081127,0,0.0
55.0,8,0,0,0,8,0,0.0,0.0,13.025673714987647,0,0.0,0.9498982488644339,0,0.0
60.0,10,0,0,0,10,0,0.0,0.0,12.975796064026031,0,0.0,0.9592200354560948,0,0.0
65.0,12,0,1,0,12,0,2.0,0.16666666666666666,11.812448110311388,1,2.0,0.8832203662855832,1,2.0
70.0,12,0,1,0,12,0,7.0,0.5833333333333334,12.066630448724169,1,7.0,0.8954411249011381,1,7.0
75.0,14,0,1,0,14,0,12.0,0.8571428571428571,12.076153545166454,1,12.0,0.899974744794021,1,12.0
80.0,14,0,1,0,14,0,17.0,1.2142857142857142,12.147484144343286,1,17.0,0.9055448763341137,1,17.0
85.0,16,0,1,0,16,0,22.0,1.375,11.981183935518658,1,22.0,0.8926507695814923,1,22.0
90.0,16,0,1,0,16,0,27.0,1.6875,12.271660117945473,1,27.0,0.9037450728340765,1,27.0
95.0,20,0,1,0,20,0,32.0,1.6,11.91986992472961,1,32.0,0.886067793874394,1,32.0
100.0,24,0,2,0,24,0,38.0,1.5833333333333333,11.034516987502704,2,38.0,0.803285950665326,2,38.0
